name,time,Temp
t2,1578905349000000000,0.6
t2,1578906007000000000,-1.7
t2,1578906665000000000,-2.8
t2,1578919098000000000,-4.4
t2,1578926081000000000,-5.3
t2,1578933115000000000,-5.5
t2,1578949044000000000,-8.4
t2,1578954443000000000,-9.2
t2,1578960294000000000,-8
t2,1578960992000000000,-5.8
t2,1578961935000000000,-3.3
t2,1578962777000000000,-2.1
t2,1578963497000000000,-1.1
t2,1578964531000000000,0.9
t2,1578964886000000000,1.9
t2,1578965578000000000,3
t2,1578968388000000000,7.6
t2,1578969420000000000,7.7
t2,1578970690000000000,10
t2,1578972381000000000,6.5
t2,1578972511000000000,9
t2,1578972758000000000,10
t2,1578973203000000000,11.1
t2,1578974335000000000,11.1
t2,1578975223000000000,11.1
t2,1578975407000000000,12.2
t2,1578976783000000000,13.2
t2,1578977139000000000,13.2
t2,1578977350000000000,12
t2,1578977801000000000,12.2
t2,1578979107000000000,12.2
t2,1578980281000000000,11.1
t2,1578981291000000000,11.1
t2,1578981378000000000,10
t2,1578981987000000000,12.2
t2,1578982550000000000,11.1
t2,1578983999000000000,10
t2,1578984676000000000,9
t2,1578985064000000000,7.9
t2,1578985739000000000,6.9
t2,1578986113000000000,4.8
t2,1578986761000000000,5.9
t2,1578986994000000000,7
t2,1578988077000000000,5.9
t2,1578988238000000000,4.6
t2,1578989282000000000,3.5
t2,1578990715000000000,2.5
t2,1578991508000000000,1.4
t2,1578991749000000000,0.4
t2,1578992202000000000,0.6
t2,1578995158000000000,-3.8
t2,1579006701000000000,-4.4
t2,1579013779000000000,-5.3
t2,1579017653000000000,-6.5
t2,1579032376000000000,-8.7
t2,1579039426000000000,-9.2
t2,1579046675000000000,-8.2
t2,1579047278000000000,-7.2
t2,1579047801000000000,-5.9
t2,1579048356000000000,-4.8
t2,1579048722000000000,-3.7
t2,1579049316000000000,-2.6
t2,1579049852000000000,-1.6
t2,1579051318000000000,0.5
t2,1579052805000000000,3.8
t2,1579053114000000000,4.8
t2,1579054936000000000,6.9
t2,1579055474000000000,8.1
t2,1579057926000000000,9
t2,1579058555000000000,7.9
t2,1579059604000000000,9
t2,1579060096000000000,9
t2,1579060854000000000,10.2
t2,1579061037000000000,11.2
t2,1579064005000000000,10.2
t2,1579064281000000000,9
t2,1579066060000000000,11.1
t2,1579066221000000000,12.2
t2,1579066438000000000,13.2
t2,1579069053000000000,12.2
t2,1579069786000000000,11.1
t2,1579070274000000000,8.5
t2,1579071016000000000,8.5
t2,1579074179000000000,6.1
t2,1579074768000000000,5.1
t2,1579075719000000000,3
t2,1579086307000000000,-2.7
t2,1579099487000000000,-2.8
t2,1579104634000000000,-4.1
t2,1579112697000000000,-6
t2,1579119383000000000,-5.8
t2,1579126240000000000,-6
t2,1579134344000000000,-3.6
t2,1579140082000000000,3.9
t2,1579142773000000000,5.1
t2,1579142908000000000,6.1
t2,1579143350000000000,7.2
t2,1579144547000000000,7.3
t2,1579144706000000000,6.1
t2,1579145025000000000,5.1
t2,1579146330000000000,6.1
t2,1579147677000000000,5.9
t2,1579149559000000000,5.9
t2,1579150272000000000,4.6
t2,1579152307000000000,5.6
t2,1579152990000000000,6.8
t2,1579153711000000000,5.6
t2,1579154590000000000,4.6
t2,1579154774000000000,3.5
t2,1579155904000000000,2.5
t2,1579159898000000000,0.4
t2,1579161383000000000,1.4
t2,1579161759000000000,8.8
t2,1579161781000000000,1.4
t2,1579163998000000000,0.4
t2,1579164684000000000,0.6
t2,1579165283000000000,-1.6
t2,1579166064000000000,-2.6
t2,1579168490000000000,-3.8
t2,1579173349000000000,-4.4
t2,1579179911000000000,-3.8
t2,1579186756000000000,-4.3
t2,1579213822000000000,-7.8
t2,1579219693000000000,-5.5
t2,1579220290000000000,-4.4
t2,1579224079000000000,-2.1
t2,1579224502000000000,-1.1
t2,1579226232000000000,0.9
t2,1579226776000000000,1.9
t2,1579227024000000000,2.9
t2,1579227257000000000,3.9
t2,1579227908000000000,5.2
t2,1579228420000000000,6.4
t2,1579228609000000000,7.4
t2,1579229439000000000,8.5
t2,1579229713000000000,7.4
t2,1579229945000000000,6.4
t2,1579230578000000000,7.4
t2,1579230884000000000,8.5
t2,1579231128000000000,9.5
t2,1579232892000000000,10.6
t2,1579233676000000000,11.6
t2,1579233950000000000,12.7
t2,1579234274000000000,11.6
t2,1579234437000000000,10.6
t2,1579235900000000000,13.8
t2,1579238390000000000,14
t2,1579238870000000000,11.9
t2,1579241036000000000,13
t2,1579241620000000000,14
t2,1579243033000000000,14
t2,1579243527000000000,13
t2,1579243967000000000,11.8
t2,1579244943000000000,10.6
t2,1579246127000000000,10.6
t2,1579247719000000000,8.2
t2,1579248022000000000,7
t2,1579250096000000000,3.8
t2,1579250945000000000,2.6
t2,1579251337000000000,1.6
t2,1579252105000000000,0.6
t2,1579253118000000000,0.3
t2,1579256689000000000,-1.3
t2,1579267591000000000,-1.3
t2,1579274920000000000,-3.6
t2,1579279809000000000,-4.8
t2,1579291320000000000,-4.9
t2,1579305988000000000,-4.1
t2,1579306446000000000,-2.8
t2,1579307242000000000,-1.8
t2,1579309088000000000,0.1
t2,1579311862000000000,1.1
t2,1579313859000000000,2.4
t2,1579314019000000000,3.4
t2,1579315674000000000,4.4
t2,1579317078000000000,6.6
t2,1579317432000000000,7.7
t2,1579318559000000000,5.4
t2,1579318923000000000,4.3
t2,1579320501000000000,4.2
t2,1579321752000000000,4.3
t2,1579322243000000000,3.3
t2,1579327288000000000,2.4
t2,1579328731000000000,1.4
t2,1579333900000000000,2.4
t2,1579334767000000000,1.4
t2,1579335473000000000,0.4
t2,1579336058000000000,0.6
t2,1579337320000000000,-1.6
t2,1579338352000000000,-2.6
t2,1579349775000000000,-2.8
t2,1579352641000000000,-1.8
t2,1579354705000000000,0.1
t2,1579356021000000000,1.1
t2,1579358956000000000,0.1
t2,1579363506000000000,0.8
t2,1579367395000000000,-1.8
t2,1579378694000000000,-1.8
t2,1579382791000000000,-2.8
t2,1579386478000000000,-1.8
