name,time,Temp
t2,1579722228000000000,10.9
t2,1579728586000000000,11.2
t2,1579736884000000000,12
t2,1579738508000000000,10.9
t2,1579743125000000000,10.9
t2,1579800987000000000,11.2
t2,1579816109000000000,11.2
t2,1579823773000000000,11.3
t2,1579831447000000000,11.1
t2,1579861964000000000,11.2
t2,1579871114000000000,11.3
t2,1579891044000000000,12.2
t2,1579912729000000000,11.2
t2,1579927410000000000,10.9
t2,1579934772000000000,10.9
t2,1579940878000000000,10.9
t2,1579946913000000000,10.8
t2,1579953740000000000,10.9
t2,1579960720000000000,11.9
t2,1579965965000000000,10.8
t2,1579972465000000000,10.9
t2,1579979835000000000,11.1
t2,1579984507000000000,10.8
t2,1579997867000000000,10.9
t2,1579998421000000000,12.1
t2,1579999178000000000,10.9
t2,1580010190000000000,10.7
t2,1580012473000000000,11.8
t2,1580013511000000000,10.8
t2,1580018083000000000,10.8
t2,1580027461000000000,10.9
t2,1580042391000000000,12.1
t2,1580054240000000000,10.9
t2,1580061091000000000,10.8
t2,1580067976000000000,10.7
t2,1580080369000000000,11.7
t2,1580082266000000000,10.7
t2,1580086930000000000,10.8
t2,1580092932000000000,11.9
t2,1580099160000000000,10.7
t2,1580112244000000000,12
t2,1580117798000000000,10.7
t2,1580124247000000000,10.7
t2,1580130129000000000,11.7
t2,1580133270000000000,10.7
t2,1580137920000000000,11.1
t2,1580151054000000000,10.7
t2,1580158229000000000,10.7
t2,1580165409000000000,10.9
t2,1580187505000000000,11.1
t2,1580202506000000000,11.1
t2,1580209992000000000,10.9
t2,1580217576000000000,11.1
t2,1580232697000000000,10.9
t2,1580240166000000000,10.9
t2,1580247946000000000,11.7
t2,1580263218000000000,10.9
t2,1580270719000000000,10.9
t2,1580278443000000000,10.9
t2,1580312547000000000,12.1
t2,1580314956000000000,11.1
t2,1580321508000000000,10.9
t2,1580328587000000000,11.1
t2,1580335914000000000,11.2
t2,1580343291000000000,11.1
t2,1580350509000000000,10.9
t2,1580357909000000000,11.1
t2,1580363531000000000,11.1
t2,1580372177000000000,12
t2,1580399629000000000,11.2
t2,1580406935000000000,11.3
t2,1580414243000000000,10.9
t2,1580431167000000000,10.9
t2,1580437235000000000,11.2
t2,1580444074000000000,10.9
t2,1580453150000000000,12
t2,1580454635000000000,10.9
t2,1580472363000000000,10.9
t2,1580472905000000000,12.1
t2,1580478733000000000,11.1
t2,1580485164000000000,11.2
t2,1580499171000000000,10.8
t2,1580506449000000000,10.9
t2,1580511711000000000,12.1
t2,1580517482000000000,10.9
t2,1580523876000000000,10.9
t2,1580530816000000000,10.9
t2,1580533513000000000,12
t2,1580534678000000000,10.9
t2,1580547957000000000,12.1
t2,1580548795000000000,11.1
t2,1580564257000000000,11.1
t2,1580575298000000000,11.1
t2,1580582131000000000,11.2
t2,1580637681000000000,12.4
t2,1580639539000000000,11.2
t2,1580653067000000000,10.9
t2,1580660141000000000,10.9
t2,1580669661000000000,10.9
t2,1580676066000000000,10.9
t2,1580682876000000000,10.9
t2,1580685449000000000,11.1
t2,1580703547000000000,10.7
t2,1580711291000000000,10.8
t2,1580722312000000000,11.5
t2,1580757204000000000,12.1
t2,1580763748000000000,10.9
t2,1580790371000000000,10.9
t2,1580797607000000000,10.9
t2,1580804782000000000,10.9
t2,1580812086000000000,10.9
t2,1580819561000000000,11.5
t2,1580827206000000000,10.9
t2,1580841889000000000,10.7
t2,1580848749000000000,10.7
t2,1580855800000000000,11.1
t2,1580863171000000000,10.8
t2,1580870679000000000,10.7
t2,1580878124000000000,10.7
t2,1580885614000000000,10.5
t2,1580901012000000000,10.4
t2,1580908474000000000,10.4
t2,1580911788000000000,11.6
t2,1580914019000000000,10.4
t2,1580920733000000000,10.4
t2,1580927672000000000,10.4
t2,1580937673000000000,10.4
t2,1580949115000000000,11.5
t2,1580950217000000000,10.4
t2,1580954838000000000,10.4
t2,1580961220000000000,10.4
t2,1580968159000000000,11.2
t2,1580984582000000000,11.2
t2,1580997728000000000,11.2
t2,1580999155000000000,10.1
t2,1581010148000000000,10.1
t2,1581014621000000000,11.2
t2,1581015932000000000,10.1
t2,1581027026000000000,10.1
t2,1581033943000000000,9.9
t2,1581038711000000000,10.9
t2,1581040766000000000,9.9
t2,1581045359000000000,9.9
t2,1581051645000000000,10.1
t2,1581069453000000000,9.9
t2,1581075735000000000,10
t2,1581082598000000000,9.9
t2,1581085434000000000,11.1
t2,1581086515000000000,10
t2,1581091178000000000,9.9
t2,1581097496000000000,10.7
t2,1581100069000000000,9.6
t2,1581105559000000000,9.9
t2,1581110736000000000,9.9
t2,1581115295000000000,10
t2,1581124883000000000,9.7
t2,1581144277000000000,9.6
t2,1581150465000000000,9.9
t2,1581162918000000000,10.1
t2,1581167742000000000,10
t2,1581180872000000000,9.9
t2,1581187806000000000,9.9
t2,1581192413000000000,10.1
t2,1581212705000000000,10
t2,1581219967000000000,9.9
t2,1581231569000000000,10.9
t2,1581233483000000000,9.9
t2,1581246074000000000,10
t2,1581260210000000000,10.1
t2,1581267600000000000,10.1
t2,1581278131000000000,11.1
t2,1581286178000000000,9.9
t2,1581292896000000000,10.1
t2,1581299901000000000,10
t2,1581300491000000000,11
t2,1581301676000000000,10
t2,1581314846000000000,11.2
t2,1581316023000000000,10.1
t2,1581320627000000000,10.1
t2,1581333781000000000,10.5
t2,1581352563000000000,11.4
t2,1581358948000000000,10.5
t2,1581366317000000000,10.5
t2,1581371066000000000,10.3
t2,1581384239000000000,10.4
t2,1581389177000000000,10.4
t2,1581393719000000000,10.5
t2,1581400138000000000,10.4
t2,1581412131000000000,11.7
t2,1581412990000000000,10.7
t2,1581424079000000000,10.7
t2,1581430915000000000,10.8
t2,1581437975000000000,10.8
t2,1581445249000000000,10.7
t2,1581458103000000000,10.7
t2,1581463452000000000,10.8
t2,1581469932000000000,10.7
t2,1581476947000000000,11.7
t2,1581479096000000000,10.7
t2,1581483765000000000,10.9
t2,1581493853000000000,12
t2,1581495134000000000,10.9
t2,1581505941000000000,11.1
t2,1581517008000000000,12.4
t2,1581522551000000000,11.2
t2,1581528903000000000,11.2
t2,1581541641000000000,12.2
t2,1581543101000000000,11.2
t2,1581554046000000000,11.2
t2,1581582977000000000,11.5
t2,1581589448000000000,12.5
t2,1581591454000000000,11.5
t2,1581602585000000000,12.6
t2,1581604361000000000,11.6
t2,1581608928000000000,11.7
t2,1581628450000000000,12.8
t2,1581634540000000000,11.7
t2,1581652492000000000,12.9
t2,1581659467000000000,11.7
t2,1581670025000000000,12.9
t2,1581694095000000000,12.8
t2,1581713868000000000,11.9
t2,1581724978000000000,11.6
t2,1581731757000000000,11.5
t2,1581738413000000000,12.6
t2,1581739914000000000,11.6
t2,1581744578000000000,11.5
t2,1581750958000000000,11.6
t2,1581757863000000000,11.5
t2,1581760268000000000,12.6
t2,1581761186000000000,11.6
t2,1581766102000000000,11.3
t2,1581786209000000000,10.9
t2,1581801935000000000,10.9
t2,1581808738000000000,10.9
t2,1581815812000000000,11.9
t2,1581818206000000000,10.8
t2,1581831656000000000,10.5
t2,1581839998000000000,10.7
t2,1581850445000000000,11.9
t2,1581851428000000000,10.8
t2,1581856173000000000,10.7
t2,1581869260000000000,10.4
t2,1581876338000000000,11.6
t2,1581878577000000000,10.5
t2,1581896471000000000,10.4
