name,time,Press
quark,1581862266000000000,3730.31
quark,1581862353000000000,3641.03
quark,1581862696000000000,3735.2
quark,1581862741000000000,3590.88
quark,1581862786000000000,3703.4
quark,1581862831000000000,3620.24
quark,1581862875000000000,3675.27
quark,1581862920000000000,3616.57
quark,1581862965000000000,3707.07
quark,1581863308000000000,3759.66
quark,1581863438000000000,3665.49
quark,1581863611000000000,3720.53
quark,1581863871000000000,3767
quark,1581863958000000000,3647.14
quark,1581864045000000000,3577.43
quark,1581864133000000000,3688.73
quark,1581864178000000000,3637.36
quark,1581864222000000000,3746.21
quark,1581864310000000000,3663.04
quark,1581864440000000000,3727.87
quark,1581864612000000000,3663.04
quark,1581864700000000000,3733.98
quark,1581864830000000000,3674.05
quark,1581864917000000000,3612.9
quark,1581864962000000000,3733.98
quark,1581865092000000000,3648.37
quark,1581865137000000000,3715.63
quark,1581865224000000000,3654.48
quark,1581865269000000000,3715.63
quark,1581865314000000000,3639.81
quark,1581865401000000000,3715.63
quark,1581865446000000000,3784.13
quark,1581865491000000000,3681.39
quark,1581865621000000000,3733.98
quark,1581865665000000000,3614.12
quark,1581865710000000000,3692.4
quark,1581866141000000000,3744.99
quark,1581866185000000000,3677.72
quark,1581866744000000000,3579.88
quark,1581866789000000000,3689.95
quark,1581866833000000000,3760.89
quark,1581866963000000000,3689.95
quark,1581867264000000000,3748.66
quark,1581867309000000000,3692.4
quark,1581867611000000000,3681.39
quark,1581867741000000000,3746.21
quark,1581867786000000000,3658.15
quark,1581867874000000000,3599.44
quark,1581867918000000000,3518.72
quark,1581867963000000000,3711.97
quark,1581868179000000000,3524.84
quark,1581868266000000000,3741.32
quark,1581868396000000000,3543.18
quark,1581868441000000000,3693.62
quark,1581868699000000000,3752.33
quark,1581868829000000000,3686.28
quark,1581869044000000000,3720.53
quark,1581869302000000000,3670.38
quark,1581869346000000000,3727.87
quark,1581869561000000000,3674.05
quark,1581869606000000000,3733.98
quark,1581869949000000000,3795.13
quark,1581869994000000000,3738.87
quark,1581870081000000000,3677.72
quark,1581870169000000000,3804.92
quark,1581870214000000000,3700.96
quark,1581870344000000000,3756
quark,1581870687000000000,3825.71
quark,1581870731000000000,3686.28
quark,1581870819000000000,3764.56
quark,1581870863000000000,3583.54
quark,1581870908000000000,3703.4
quark,1581872447000000000,3697.29
quark,1581872707000000000,3682.61
quark,1581872837000000000,3744.99
quark,1581872925000000000,3726.64
quark,1581873438000000000,3670.38
quark,1581873483000000000,3737.65
quark,1581873570000000000,3647.14
quark,1581873615000000000,3704.63
quark,1581873747000000000,3727.87
quark,1581873792000000000,3674.05
quark,1581873922000000000,3776.79
quark,1581873967000000000,3617.79
quark,1581874012000000000,3727.87
quark,1581874611000000000,3626.35
quark,1581874656000000000,3741.32
quark,1581874743000000000,3689.95
quark,1581874830000000000,3746.21
quark,1581874875000000000,3692.4
quark,1581875090000000000,3620.24
quark,1581875135000000000,3737.65
quark,1581875223000000000,3665.49
quark,1581875353000000000,3731.53
quark,1581875568000000000,3666.71
quark,1581875613000000000,3726.64
quark,1581875657000000000,3654.48
quark,1581875788000000000,3704.63
quark,1581876133000000000,3620.24
quark,1581876178000000000,3677.72
quark,1581876563000000000,3757.22
quark,1581876651000000000,3669.16
quark,1581876781000000000,3763.33
quark,1581876826000000000,3711.97
quark,1581877510000000000,3767
quark,1581877555000000000,3665.49
quark,1581877642000000000,3737.65
quark,1581877687000000000,3658.15
quark,1581877774000000000,3731.53
quark,1581877819000000000,3639.81
quark,1581877864000000000,3719.3
quark,1581878036000000000,3769.45
quark,1581878124000000000,3704.63
quark,1581878638000000000,3787.79
quark,1581878682000000000,3710.74
quark,1581879665000000000,3779.23
quark,1581879710000000000,3666.71
quark,1581879754000000000,3722.97
quark,1581879842000000000,3655.7
quark,1581879972000000000,3710.74
quark,1581880699000000000,3727.87
quark,1581880873000000000,3733.98
quark,1581881003000000000,3681.39
quark,1581881091000000000,3735.2
quark,1581881136000000000,3659.37
quark,1581881266000000000,3746.21
quark,1581881396000000000,3675.27
quark,1581881440000000000,3737.65
quark,1581881997000000000,3674.05
quark,1581882127000000000,3741.32
quark,1581882172000000000,3671.6
quark,1581882429000000000,3727.87
quark,1581882943000000000,3663.04
quark,1581883030000000000,3727.87
quark,1581883118000000000,3643.47
quark,1581883506000000000,3670.38
quark,1581883593000000000,3722.97
quark,1581883681000000000,3647.14
quark,1581883725000000000,3726.64
quark,1581883855000000000,3658.15
quark,1581883900000000000,3731.53
quark,1581884329000000000,3678.94
quark,1581884501000000000,3741.32
quark,1581884589000000000,3643.47
quark,1581884633000000000,3714.41
quark,1581884806000000000,3658.15
quark,1581884979000000000,3742.54
quark,1581885023000000000,3661.82
quark,1581885196000000000,3711.97
quark,1581886093000000000,3647.14
quark,1581886138000000000,3714.41
quark,1581886993000000000,3632.47
quark,1581887037000000000,3704.63
quark,1581887210000000000,3767
quark,1581887383000000000,3693.62
quark,1581887811000000000,3746.21
quark,1581887986000000000,3744.99
quark,1581888031000000000,3665.49
quark,1581888248000000000,3675.27
quark,1581888293000000000,3606.78
quark,1581888337000000000,3752.33
quark,1581888468000000000,3710.74
quark,1581888512000000000,3612.9
quark,1581888557000000000,3757.22
quark,1581888602000000000,3707.07
quark,1581889542000000000,3780.46
quark,1581889629000000000,3724.2
quark,1581889674000000000,3655.7
quark,1581889848000000000,3658.15
quark,1581889893000000000,3742.54
quark,1581889981000000000,3692.4
quark,1581890068000000000,3769.45
quark,1581890113000000000,3677.72
quark,1581890158000000000,3768.23
quark,1581890202000000000,3643.47
quark,1581890332000000000,3708.3
quark,1581890505000000000,3616.57
quark,1581890550000000000,3681.39
quark,1581891021000000000,3748.66
quark,1581891151000000000,3665.49
quark,1581891539000000000,3661.82
quark,1581891583000000000,3742.54
quark,1581891713000000000,3692.4
quark,1581891929000000000,3790.24
quark,1581891973000000000,3666.71
quark,1581892018000000000,3752.33
quark,1581892105000000000,3643.47
quark,1581892150000000000,3726.64
quark,1581892365000000000,3682.61
quark,1581892794000000000,3752.33
quark,1581892881000000000,3674.05
quark,1581893011000000000,3756
quark,1581893056000000000,3658.15
quark,1581893143000000000,3742.54
quark,1581893273000000000,3825.71
quark,1581893318000000000,3666.71
quark,1581893448000000000,3718.08
quark,1581893706000000000,3612.9
quark,1581893751000000000,3753.55
quark,1581893796000000000,3661.82
quark,1581893883000000000,3722.97
quark,1581894056000000000,3670.38
quark,1581894101000000000,3749.88
quark,1581894401000000000,3686.28
quark,1581894446000000000,3738.87
quark,1581894618000000000,3674.05
quark,1581894834000000000,3727.87
quark,1581895134000000000,3658.15
quark,1581895179000000000,3735.2
quark,1581895266000000000,3671.6
quark,1581895396000000000,3779.23
quark,1581895441000000000,3720.53
quark,1581895869000000000,3661.82
quark,1581895914000000000,3595.78
quark,1581895959000000000,3666.71
quark,1581896217000000000,3753.55
quark,1581896261000000000,3671.6
quark,1581896349000000000,3722.97
quark,1581896436000000000,3637.36
quark,1581896609000000000,3753.55
quark,1581896739000000000,3643.47
quark,1581896784000000000,3718.08
quark,1581896914000000000,3636.14
quark,1581896958000000000,3775.56
quark,1581897003000000000,3685.06
quark,1581897048000000000,3764.56
quark,1581897093000000000,3678.94
quark,1581897564000000000,3731.53
quark,1581897651000000000,3617.79
quark,1581897696000000000,3561.53
quark,1581897741000000000,3757.22
quark,1581897785000000000,3630.02
quark,1581897830000000000,3718.08
quark,1581897875000000000,3659.37
quark,1581897962000000000,3720.53
quark,1581898050000000000,3771.9
quark,1581898137000000000,3708.3
quark,1581898267000000000,3626.35
quark,1581898440000000000,3791.46
quark,1581898484000000000,3678.94
quark,1581898572000000000,3812.26
quark,1581898616000000000,3678.94
quark,1581898704000000000,3767
quark,1581898749000000000,3704.63
quark,1581898836000000000,3630.02
quark,1581898966000000000,3730.31
quark,1581899011000000000,3630.02
quark,1581899056000000000,3727.87
quark,1581899186000000000,3670.38
quark,1581899230000000000,3724.2
quark,1581899275000000000,3671.6
quark,1581899320000000000,3735.2
quark,1581899365000000000,3644.7
quark,1581899452000000000,3556.64
quark,1581899497000000000,3682.61
quark,1581899542000000000,3763.33
quark,1581899586000000000,3666.71
quark,1581899631000000000,3790.24
quark,1581899676000000000,3692.4
quark,1581899848000000000,3748.66
quark,1581899893000000000,3599.44
quark,1581899938000000000,3746.21
quark,1581900111000000000,3696.07
quark,1581900198000000000,3692.4
quark,1581900243000000000,3626.35
quark,1581900373000000000,3826.93
quark,1581900418000000000,3752.33
quark,1581900462000000000,3626.35
quark,1581900550000000000,3742.54
quark,1581900594000000000,3639.81
quark,1581900639000000000,3746.21
quark,1581900812000000000,3692.4
quark,1581900942000000000,3630.02
quark,1581900987000000000,3757.22
quark,1581901076000000000,3746.21
quark,1581901121000000000,3616.57
quark,1581901251000000000,3682.61
quark,1581901296000000000,3790.24
quark,1581901383000000000,3711.97
quark,1581901428000000000,3655.7
quark,1581901515000000000,3603.11
quark,1581901560000000000,3757.22
quark,1581901605000000000,3543.18
quark,1581901650000000000,3764.56
quark,1581901694000000000,3616.57
quark,1581901784000000000,3886.86
quark,1581901829000000000,3735.2
quark,1581901873000000000,3804.92
quark,1581901918000000000,3682.61
quark,1581902006000000000,3625.13
quark,1581902050000000000,3742.54
quark,1581902095000000000,3682.61
quark,1581902140000000000,3741.32
quark,1581902185000000000,3572.54
quark,1581902230000000000,3669.16
quark,1581902402000000000,3532.18
quark,1581902447000000000,3659.37
quark,1581902833000000000,3817.15
quark,1581902877000000000,3625.13
quark,1581902965000000000,3759.66
quark,1581903010000000000,3652.04
quark,1581903097000000000,3730.31
quark,1581903184000000000,3652.04
quark,1581903229000000000,3768.23
quark,1581903402000000000,3708.3
quark,1581903447000000000,3603.11
quark,1581903491000000000,3726.64
quark,1581903536000000000,3637.36
quark,1581903626000000000,3737.65
quark,1581903671000000000,3674.05
quark,1581903715000000000,3621.46
quark,1581903803000000000,3689.95
quark,1581903890000000000,3617.79
quark,1581903935000000000,3681.39
quark,1581903980000000000,3808.59
quark,1581904025000000000,3628.8
quark,1581904069000000000,3577.43
quark,1581904114000000000,3663.04
quark,1581904159000000000,3665.49
quark,1581904204000000000,3715.63
quark,1581904419000000000,3644.7
quark,1581904549000000000,3711.97
quark,1581904764000000000,3643.47
quark,1581904809000000000,3703.4
quark,1581905067000000000,3614.12
quark,1581905112000000000,3746.21
quark,1581905199000000000,3606.78
quark,1581905244000000000,3720.53
quark,1581905502000000000,3669.16
quark,1581905547000000000,3603.11
quark,1581905634000000000,3707.07
quark,1581905807000000000,3621.46
quark,1581905852000000000,3741.32
quark,1581905896000000000,3666.71
quark,1581906026000000000,3771.9
quark,1581906071000000000,3639.81
quark,1581906201000000000,3746.21
quark,1581906246000000000,3689.95
quark,1581906291000000000,3744.99
quark,1581906421000000000,3671.6
quark,1581906594000000000,3733.98
quark,1581906638000000000,3795.13
quark,1581906683000000000,3659.37
quark,1581906943000000000,3768.23
quark,1581907031000000000,3682.61
quark,1581907118000000000,3733.98
quark,1581907163000000000,3622.68
quark,1581907250000000000,3780.46
quark,1581907295000000000,3720.53
quark,1581907383000000000,3661.82
quark,1581907513000000000,3756
quark,1581907600000000000,3681.39
quark,1581907773000000000,3549.3
quark,1581907818000000000,3748.66
quark,1581907862000000000,3686.28
quark,1581907950000000000,3757.22
quark,1581907995000000000,3614.12
quark,1581908039000000000,3557.86
quark,1581908084000000000,3677.72
quark,1581908129000000000,3749.88
quark,1581908174000000000,3894.2
quark,1581908219000000000,3628.8
quark,1581908306000000000,3883.19
quark,1581908351000000000,3610.45
quark,1581908396000000000,3724.2
quark,1581908440000000000,3670.38
quark,1581908784000000000,3737.65
quark,1581908828000000000,3809.81
quark,1581908873000000000,3738.87
quark,1581909174000000000,3671.6
quark,1581909219000000000,3813.48
quark,1581909263000000000,3708.3
quark,1581909351000000000,3791.46
quark,1581909396000000000,3685.06
quark,1581909526000000000,3870.96
quark,1581909570000000000,3719.3
quark,1581909873000000000,3704.63
quark,1581909918000000000,3626.35
quark,1581909963000000000,3742.54
quark,1581910178000000000,3665.49
quark,1581910223000000000,3730.31
quark,1581910353000000000,3677.72
quark,1581910441000000000,3757.22
quark,1581910528000000000,3621.46
quark,1581910573000000000,3707.07
quark,1581910703000000000,3780.46
quark,1581910748000000000,3609.23
quark,1581910792000000000,3749.88
quark,1581911095000000000,3771.9
quark,1581911225000000000,3708.3
quark,1581911441000000000,3614.12
quark,1581911485000000000,3685.06
quark,1581911530000000000,3791.46
quark,1581911660000000000,3644.7
quark,1581911790000000000,3771.9
quark,1581911835000000000,3715.63
quark,1581911880000000000,3650.81
quark,1581911925000000000,3718.08
quark,1581911970000000000,3787.79
quark,1581912014000000000,3710.74
quark,1581912187000000000,3773.12
quark,1581912232000000000,3620.24
quark,1581912277000000000,3769.45
quark,1581912321000000000,3692.4
quark,1581912452000000000,3505.27
quark,1581912496000000000,3584.77
quark,1581912541000000000,3658.15
quark,1581912586000000000,3844.06
quark,1581912631000000000,3606.78
quark,1581912675000000000,3722.97
quark,1581912720000000000,3630.02
quark,1581912765000000000,3293.68
quark,1581912855000000000,3352.39
quark,1581912899000000000,3641.03
quark,1581912944000000000,3417.21
quark,1581912989000000000,3752.33
quark,1581913034000000000,3699.73
quark,1581913206000000000,4082.55
quark,1581913251000000000,3689.95
quark,1581913339000000000,3756
quark,1581913383000000000,3952.91
quark,1581913428000000000,3719.3
quark,1581913473000000000,3572.54
quark,1581913518000000000,3665.49
quark,1581913563000000000,3724.2
quark,1581913735000000000,3802.47
quark,1581913780000000000,3715.63
quark,1581914166000000000,3768.23
quark,1581914339000000000,3689.95
quark,1581914469000000000,3749.88
quark,1581914556000000000,3678.94
quark,1581914644000000000,3746.21
quark,1581914731000000000,3666.71
quark,1581914861000000000,3771.9
quark,1581914906000000000,3654.48
quark,1581914993000000000,3737.65
quark,1581915038000000000,3834.27
quark,1581915083000000000,3720.53
quark,1581915213000000000,3870.96
quark,1581915431000000000,3655.7
quark,1581915475000000000,3793.91
quark,1581915520000000000,3693.62
quark,1581915650000000000,3768.23
quark,1581915695000000000,3710.74
quark,1581915825000000000,3658.15
quark,1581915870000000000,3730.31
quark,1581915957000000000,3697.29
quark,1581916045000000000,3628.8
quark,1581916090000000000,3730.31
quark,1581916177000000000,3829.38
quark,1581916222000000000,3752.33
quark,1581916352000000000,3678.94
quark,1581916397000000000,3738.87
quark,1581916484000000000,3793.91
quark,1581916529000000000,3866.07
quark,1581916574000000000,3746.21
quark,1581916789000000000,3622.68
quark,1581916834000000000,3724.2
quark,1581916879000000000,3666.71
quark,1581916924000000000,3820.82
quark,1581916969000000000,3647.14
quark,1581917014000000000,3756
quark,1581917144000000000,3538.29
quark,1581917188000000000,3700.96
quark,1581917319000000000,3813.48
quark,1581917363000000000,3731.53
quark,1581917792000000000,3790.24
quark,1581917837000000000,3678.94
quark,1581918012000000000,3669.16
quark,1581918227000000000,3724.2
quark,1581918442000000000,3779.23
quark,1581918487000000000,3692.4
quark,1581919854000000000,3746.21
quark,1581919941000000000,3666.71
quark,1581920029000000000,3741.32
quark,1581920244000000000,3665.49
quark,1581920376000000000,3654.48
quark,1581920421000000000,3735.2
quark,1581920639000000000,3730.31
quark,1581920769000000000,3661.82
quark,1581920941000000000,3742.54
quark,1581921242000000000,3675.27
quark,1581921543000000000,3727.87
quark,1581921673000000000,3784.13
quark,1581921760000000000,3696.07
quark,1581922402000000000,3626.35
quark,1581922447000000000,3699.73
quark,1581922961000000000,3775.56
quark,1581923006000000000,3658.15
quark,1581923051000000000,3791.46
quark,1581923096000000000,3714.41
quark,1581923439000000000,3654.48
quark,1581923484000000000,3727.87
quark,1581923529000000000,3675.27
quark,1581923573000000000,3759.66
quark,1581923618000000000,3677.72
quark,1581923748000000000,3724.2
quark,1581923879000000000,3616.57
quark,1581923923000000000,3801.25
quark,1581923968000000000,3733.98
quark,1581924056000000000,3665.49
quark,1581924100000000000,3730.31
quark,1581924145000000000,3674.05
quark,1581924361000000000,3738.87
quark,1581924448000000000,3641.03
quark,1581924493000000000,3710.74
quark,1581924623000000000,3769.45
quark,1581924711000000000,3677.72
quark,1581924926000000000,3727.87
quark,1581925099000000000,3612.9
quark,1581925144000000000,3720.53
quark,1581925316000000000,3771.9
quark,1581925361000000000,3689.95
quark,1581925577000000000,3822.04
quark,1581925621000000000,3753.55
quark,1581925666000000000,3688.73
quark,1581925711000000000,3760.89
quark,1581925756000000000,3605.56
quark,1581925801000000000,3756
quark,1581925846000000000,3700.96
quark,1581926234000000000,3648.37
quark,1581926279000000000,3711.97
quark,1581926366000000000,3633.69
quark,1581926454000000000,3699.73
quark,1581926584000000000,3768.23
quark,1581926628000000000,3682.61
quark,1581926761000000000,3699.73
quark,1581926933000000000,3620.24
quark,1581926978000000000,3727.87
quark,1581927108000000000,3661.82
quark,1581927196000000000,3726.64
quark,1581927241000000000,3658.15
quark,1581927371000000000,3768.23
quark,1581927458000000000,3692.4
quark,1581927503000000000,3856.29
quark,1581927548000000000,3738.87
quark,1581927678000000000,3742.54
quark,1581927723000000000,3610.45
quark,1581927768000000000,3693.62
quark,1581927940000000000,3759.66
quark,1581927985000000000,3674.05
quark,1581928030000000000,3746.21
quark,1581928118000000000,3669.16
quark,1581928162000000000,3764.56
quark,1581928380000000000,3626.35
quark,1581928467000000000,3730.31
quark,1581928555000000000,3654.48
quark,1581928600000000000,3726.64
quark,1581928730000000000,3447.79
quark,1581928775000000000,3741.32
quark,1581928862000000000,3650.81
quark,1581928907000000000,3710.74
quark,1581929293000000000,3616.57
quark,1581929338000000000,3699.73
quark,1581929894000000000,3632.47
quark,1581929939000000000,3714.41
quark,1581930069000000000,3643.47
quark,1581930157000000000,3719.3
quark,1581930244000000000,3780.46
quark,1581930289000000000,3708.3
quark,1581930419000000000,3561.53
quark,1581930464000000000,3760.89
quark,1581930637000000000,3710.74
quark,1581930724000000000,3652.04
quark,1581930812000000000,3731.53
quark,1581930899000000000,3577.43
quark,1581930944000000000,3744.99
quark,1581931034000000000,3699.73
quark,1581931079000000000,3648.37
quark,1581931124000000000,3707.07
quark,1581931168000000000,3780.46
quark,1581931256000000000,3665.49
quark,1581931301000000000,3719.3
quark,1581931390000000000,3693.62
quark,1581931606000000000,3595.78
quark,1581931651000000000,3764.56
quark,1581931866000000000,3669.16
quark,1581931911000000000,3760.89
quark,1581931956000000000,3568.87
quark,1581932000000000000,3749.88
quark,1581932088000000000,3678.94
quark,1581932133000000000,3784.13
quark,1581932220000000000,3644.7
quark,1581932307000000000,3791.46
quark,1581932352000000000,3735.2
quark,1581932397000000000,3652.04
quark,1581932743000000000,3733.98
quark,1581932787000000000,3669.16
quark,1581932832000000000,3742.54
quark,1581932877000000000,3682.61
quark,1581932922000000000,3756
quark,1581933009000000000,3696.07
quark,1581933054000000000,3834.27
quark,1581933099000000000,3746.21
quark,1581933144000000000,3663.04
quark,1581933233000000000,3659.37
quark,1581933278000000000,3598.22
quark,1581933323000000000,3841.61
quark,1581933368000000000,3700.96
quark,1581933540000000000,3620.24
quark,1581933585000000000,3753.55
quark,1581933630000000000,3636.14
quark,1581933675000000000,3577.43
quark,1581933720000000000,3674.05
quark,1581933807000000000,3724.2
quark,1581933895000000000,3790.24
quark,1581933939000000000,3703.4
quark,1581933984000000000,3610.45
quark,1581934116000000000,3677.72
quark,1581934246000000000,3730.31
quark,1581934291000000000,3671.6
quark,1581934336000000000,3617.79
quark,1581934424000000000,3735.2
quark,1581934468000000000,3682.61
quark,1581934641000000000,3748.66
quark,1581934686000000000,3992.05
quark,1581934731000000000,3689.95
quark,1581934946000000000,3415.99
quark,1581934991000000000,3682.61
quark,1581935121000000000,3592.11
quark,1581935166000000000,3726.64
quark,1581935211000000000,3528.51
quark,1581935255000000000,3760.89
quark,1581935430000000000,3719.3
quark,1581935518000000000,3650.81
quark,1581935563000000000,3666.71
quark,1581935735000000000,3787.79
quark,1581935780000000000,3658.15
quark,1581935825000000000,3855.06
quark,1581935870000000000,3609.23
quark,1581935957000000000,3775.56
quark,1581936002000000000,3587.21
quark,1581936089000000000,3744.99
quark,1581936134000000000,3802.47
quark,1581936179000000000,3696.07
quark,1581936266000000000,3630.02
quark,1581936311000000000,3826.93
quark,1581936356000000000,3727.87
quark,1581936443000000000,3666.71
quark,1581936616000000000,3812.26
quark,1581936661000000000,3715.63
quark,1581936876000000000,3658.15
quark,1581936921000000000,3731.53
quark,1581937011000000000,3775.56
quark,1581937098000000000,3579.88
quark,1581937143000000000,3665.49
quark,1581937273000000000,3784.13
quark,1581937318000000000,3727.87
quark,1581937363000000000,3844.06
quark,1581937407000000000,3744.99
quark,1581937452000000000,3563.98
quark,1581937497000000000,3621.46
quark,1581937670000000000,3790.24
quark,1581937757000000000,3641.03
quark,1581937887000000000,3719.3
quark,1581937975000000000,3808.59
quark,1581938019000000000,3675.27
quark,1581938107000000000,3768.23
quark,1581938152000000000,3697.29
quark,1581938324000000000,3612.9
quark,1581938369000000000,3699.73
quark,1581938457000000000,3617.79
quark,1581938501000000000,3678.94
quark,1581938717000000000,3738.87
quark,1581938761000000000,3670.38
quark,1581938806000000000,3791.46
quark,1581938894000000000,3654.48
quark,1581938939000000000,3710.74
quark,1581939199000000000,3703.4
quark,1581939244000000000,3648.37
quark,1581939374000000000,3746.21
quark,1581939461000000000,3688.73
quark,1581939506000000000,3659.37
quark,1581939636000000000,3741.32
quark,1581939681000000000,3671.6
quark,1581939726000000000,3818.37
quark,1581939770000000000,3644.7
quark,1581939943000000000,3697.29
quark,1581939988000000000,3620.24
quark,1581940203000000000,3737.65
quark,1581940291000000000,3809.81
quark,1581940336000000000,3650.81
quark,1581940636000000000,3704.63
quark,1581940852000000000,3587.21
quark,1581940896000000000,3715.63
quark,1581940941000000000,3572.54
quark,1581940986000000000,3699.73
quark,1581941116000000000,3756
quark,1581941459000000000,3663.04
quark,1581941590000000000,3610.45
quark,1581941634000000000,3677.72
quark,1581941935000000000,3626.35
quark,1581942193000000000,3727.87
quark,1581942238000000000,3647.14
quark,1581942496000000000,3779.23
quark,1581942541000000000,3720.53
quark,1581942799000000000,3665.49
quark,1581942844000000000,3844.06
quark,1581942888000000000,3669.16
quark,1581942933000000000,3733.98
quark,1581943021000000000,3647.14
quark,1581943065000000000,3742.54
quark,1581943153000000000,3689.95
quark,1581943326000000000,3749.88
quark,1581943413000000000,3724.2
quark,1581943500000000000,3621.46
quark,1581943631000000000,3692.4
quark,1581943761000000000,3637.36
quark,1581943848000000000,3572.54
quark,1581943893000000000,3655.7
quark,1581944066000000000,3715.63
quark,1581944110000000000,3650.81
quark,1581944200000000000,3665.49
quark,1581944245000000000,3760.89
quark,1581944290000000000,3677.72
quark,1581944548000000000,3741.32
quark,1581944592000000000,3628.8
quark,1581944637000000000,3759.66
quark,1581944682000000000,3700.96
quark,1581944855000000000,3641.03
quark,1581945158000000000,3636.14
quark,1581945202000000000,3749.88
quark,1581945247000000000,3614.12
quark,1581945292000000000,3543.18
quark,1581945337000000000,3655.7
quark,1581945382000000000,3812.26
quark,1581945642000000000,3773.12
quark,1581945686000000000,3720.53
quark,1581945731000000000,3626.35
quark,1581945776000000000,3715.63
quark,1581945906000000000,3648.37
quark,1581945994000000000,3714.41
quark,1581946038000000000,3648.37
quark,1581946169000000000,3791.46
quark,1581946213000000000,3727.87
quark,1581946514000000000,3648.37
quark,1581946559000000000,3735.2
quark,1581946604000000000,3659.37
quark,1581946648000000000,3749.88
quark,1581946693000000000,3678.94
quark,1581946781000000000,3735.2
quark,1581946826000000000,3661.82
quark,1581946870000000000,3720.53
quark,1581946915000000000,3633.69
quark,1581946960000000000,3685.06
quark,1581947005000000000,3630.02
quark,1581947092000000000,3699.73
quark,1581947180000000000,3628.8
quark,1581947224000000000,3686.28
quark,1581947269000000000,3752.33
quark,1581947357000000000,3652.04
quark,1581947401000000000,3579.88
quark,1581947446000000000,3671.6
quark,1581947619000000000,3605.56
quark,1581947751000000000,3671.6
quark,1581947967000000000,3722.97
quark,1581948139000000000,3661.82
quark,1581948184000000000,3757.22
quark,1581948229000000000,3681.39
quark,1581948274000000000,3625.13
quark,1581948404000000000,3466.13
quark,1581948449000000000,3697.29
quark,1581948579000000000,3780.46
quark,1581948624000000000,3579.88
quark,1581948668000000000,3488.15
quark,1581948713000000000,3688.73
quark,1581948801000000000,3617.79
quark,1581948888000000000,3752.33
quark,1581948976000000000,3677.72
quark,1581949106000000000,3749.88
quark,1581949193000000000,3697.29
quark,1581949280000000000,3620.24
quark,1581949325000000000,3704.63
quark,1581949455000000000,3779.23
quark,1581949500000000000,3666.71
quark,1581949843000000000,3795.13
quark,1581950444000000000,3543.18
quark,1581950489000000000,3752.33
quark,1581950662000000000,3685.06
quark,1581950834000000000,3756
quark,1581950879000000000,3630.02
quark,1581950924000000000,3715.63
quark,1581951097000000000,3818.37
quark,1581951186000000000,3644.7
quark,1581951274000000000,3742.54
quark,1581951404000000000,3675.27
quark,1581951491000000000,3731.53
quark,1581951579000000000,3650.81
quark,1581951623000000000,3738.87
quark,1581951881000000000,3637.36
quark,1581951926000000000,3752.33
quark,1581952013000000000,3648.37
quark,1581952101000000000,3703.4
quark,1581952146000000000,3637.36
quark,1581952233000000000,3711.97
quark,1581952406000000000,3592.11
quark,1581952451000000000,3753.55
quark,1581952623000000000,3693.62
quark,1581953009000000000,3748.66
quark,1581953054000000000,3652.04
quark,1581953269000000000,3733.98
quark,1581953314000000000,3541.96
quark,1581953359000000000,3711.97
quark,1581953404000000000,3764.56
quark,1581953534000000000,3686.28
quark,1581953578000000000,3742.54
quark,1581953666000000000,3685.06
quark,1581953924000000000,3771.9
quark,1581954054000000000,3682.61
quark,1581954269000000000,3771.9
quark,1581954314000000000,3689.95
quark,1581954700000000000,4132.7
quark,1581954745000000000,3700.96
quark,1581954875000000000,3625.13
quark,1581954920000000000,3689.95
quark,1581955052000000000,3708.3
quark,1581955182000000000,3707.07
quark,1581955397000000000,3655.7
quark,1581955485000000000,3727.87
quark,1581955700000000000,3644.7
quark,1581955745000000000,3722.97
quark,1581955790000000000,3791.46
quark,1581955834000000000,3718.08
quark,1581956350000000000,3700.96
quark,1581956864000000000,3609.23
quark,1581956909000000000,3724.2
quark,1581957124000000000,3616.57
quark,1581957169000000000,3733.98
quark,1581957256000000000,3682.61
quark,1581957301000000000,3735.2
quark,1581957346000000000,3648.37
quark,1581957391000000000,3726.64
quark,1581957947000000000,3665.49
quark,1581958077000000000,3779.23
quark,1581958122000000000,3724.2
quark,1581958465000000000,3666.71
quark,1581958510000000000,3737.65
quark,1581958640000000000,3793.91
quark,1581958685000000000,3677.72
quark,1581958900000000000,3735.2
quark,1581959160000000000,3669.16
quark,1581959290000000000,3731.53
quark,1581959591000000000,3650.81
quark,1581959636000000000,3724.2
quark,1581959681000000000,3648.37
quark,1581959725000000000,3727.87
quark,1581959898000000000,3666.71
quark,1581960071000000000,3741.32
quark,1581960116000000000,3665.49
quark,1581960160000000000,3741.32
quark,1581960290000000000,3639.81
quark,1581960335000000000,3744.99
quark,1581960508000000000,3669.16
quark,1581960553000000000,3726.64
quark,1581960683000000000,3661.82
quark,1581960855000000000,3738.87
quark,1581960900000000000,3685.06
quark,1581960945000000000,3741.32
quark,1581961075000000000,3686.28
quark,1581961290000000000,3617.79
quark,1581961335000000000,3677.72
quark,1581961380000000000,3742.54
quark,1581961425000000000,3661.82
quark,1581961469000000000,3731.53
quark,1581961642000000000,3674.05
quark,1581961900000000000,3749.88
quark,1581962160000000000,3759.66
quark,1581962248000000000,3659.37
quark,1581962293000000000,3710.74
quark,1581962595000000000,3688.73
quark,1581962898000000000,3677.72
quark,1581962943000000000,3768.23
quark,1581962988000000000,3738.87
quark,1581963032000000000,3647.14
quark,1581963120000000000,3710.74
quark,1581963250000000000,3654.48
